pdf,smiles,doi,title,publisher,year,access,compound_id,target_type,target_relation,target_value,target_units,bacteria,bacteria_name_unified,bacteria_info,page_bacteria,origin_bacteria,section_bacteria,subsection_bacteria,page_target,origin_target,section_target,subsection_target,column_prop,line_prop,page_scaffold,origin_scaffold,section_scaffold,subsection_scaffold,page_residue,origin_residue,section_residue
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cc(C(C)=O)nn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,87,MIC,'=',1,μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cc(C(C)=NO)nn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,88,MIC,'=',2,μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,COC(=O)c1cn(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)nn1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,89,MIC,'=',2,μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cc(C#N)nn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,90,MIC,'=',"0,25",μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cc(C=O)nn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,91,MIC,<=,"0,125",μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cc(C(N)=O)nn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,92,MIC,'=',1,μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CNC(=O)c1cn(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)nn1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,93,MIC,'=',2,μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cc(CO)nn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,94,MIC,'=',"0,5",μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cc(C=NO)nn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,95,MIC,'=',1,μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CON=Cc1cn(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)nn1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,96,MIC,'=',1,μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3nccn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,7,MIC,'=',1,μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3ncc(C#N)n3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,99,MIC,<=,"0,125",μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cncn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,8,MIC,'=',1,μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,COC(=O)c1ncn(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)n1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,100,MIC,'=',4,μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cnc(CO)n3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,101,MIC,'=',2,μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cnc(C=O)n3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,102,MIC,'=',"0,5",μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cnc(C(N)=O)n3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,103,MIC,'=',16,μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cnc(C#N)n3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,104,MIC,'=',2,μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cnc(C)n3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,106,MIC,'=',2,μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cnc(NC(=O)Cc4ccccc4)n3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,11,MIC,>,16,μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cnc(N)n3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,112,MIC,'=',2,μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cnc(Cl)n3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,113,MIC,'=',"0,5",μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cnnc3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,9,MIC,'=',4,μg/mL,Methicillin-resistant S. epidermidis UC12084,Staphylococcus epidermidis,Methicillin-resistant  UC12084,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3ccnn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,6,MIC,<=,"0,5",μg/mL,Str. pneumoniae UC9912,Streptococcus pneumoniae,UC9912,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cc(C(C)=O)nn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,87,MIC,'=',"0,5",μg/mL,Str. pneumoniae UC9912,Streptococcus pneumoniae,UC9912,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cc(C(C)=NO)nn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,88,MIC,'=',"0,5",μg/mL,Str. pneumoniae UC9912,Streptococcus pneumoniae,UC9912,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,COC(=O)c1cn(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)nn1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,89,MIC,'=',1,μg/mL,Str. pneumoniae UC9912,Streptococcus pneumoniae,UC9912,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cc(C#N)nn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,90,MIC,<=,"0,125",μg/mL,Str. pneumoniae UC9912,Streptococcus pneumoniae,UC9912,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cc(C=O)nn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,91,MIC,'=',"0,25",μg/mL,Str. pneumoniae UC9912,Streptococcus pneumoniae,UC9912,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cc(C(N)=O)nn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,92,MIC,'=',"0,5",μg/mL,Str. pneumoniae UC9912,Streptococcus pneumoniae,UC9912,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CNC(=O)c1cn(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)nn1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,93,MIC,'=',1,μg/mL,Str. pneumoniae UC9912,Streptococcus pneumoniae,UC9912,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cc(CO)nn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,94,MIC,'=',"0,25",μg/mL,Str. pneumoniae UC9912,Streptococcus pneumoniae,UC9912,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cc(C=NO)nn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,95,MIC,'=',"0,5",μg/mL,Str. pneumoniae UC9912,Streptococcus pneumoniae,UC9912,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CON=Cc1cn(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)nn1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,96,MIC,'=',"0,5",μg/mL,Str. pneumoniae UC9912,Streptococcus pneumoniae,UC9912,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3nccn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,7,MIC,'=',1,μg/mL,Str. pneumoniae UC9912,Streptococcus pneumoniae,UC9912,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3ncc(C#N)n3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,99,MIC,<=,"0,125",μg/mL,Str. pneumoniae UC9912,Streptococcus pneumoniae,UC9912,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cncn3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,8,MIC,'=',1,μg/mL,Str. pneumoniae UC9912,Streptococcus pneumoniae,UC9912,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,COC(=O)c1ncn(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)n1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,100,MIC,'=',4,μg/mL,Str. pneumoniae UC9912,Streptococcus pneumoniae,UC9912,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cnc(CO)n3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,101,MIC,'=',1,μg/mL,Str. pneumoniae UC9912,Streptococcus pneumoniae,UC9912,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
jm990373e,CC(=O)NC[C@H]1CN(c2ccc(-n3cnc(C=O)n3)c(F)c2)C(=O)O1,10.1021/jm990373e,Substituent Effects on the Antibacterial Activity of Nitrogen−Carbon-Linked (Azolylphenyl)oxazolidinones with Expanded Activity Against the Fastidious Gram-Negative Organisms <i>Haemophilus </i><i>i</i><i>nfluenzae</i> and <i>Moraxella </i><i>c</i><i>atarrhalis</i>,American Chemical Society (ACS),2000,0,102,MIC,'=',"0,5",μg/mL,Str. pneumoniae UC9912,Streptococcus pneumoniae,UC9912,8,table 2 (caption),,,8,table 2,,,,,8,table 2,,,8,table 2,
